id,Data Zamówienia,Data Odebrania zamówienia,Numer zamówienia,Id restauracji
387,2018-01-09T17:35:15Z,2018-01-09T17:39:45Z,387,1
388,2017-12-14T01:32:48Z,2017-12-14T01:34:59Z,388,2
389,2018-02-02T03:46:43Z,2018-02-02T03:53:26Z,389,1
390,2017-11-18T00:11:39Z,2017-11-18T00:18:10Z,390,2
391,2018-06-09T15:15:40Z,2018-06-09T15:20:31Z,391,1
392,2018-05-05T11:49:15Z,2018-05-05T11:49:19Z,392,1
393,2018-08-22T18:30:20Z,2018-08-22T18:33:09Z,393,1
394,2018-09-01T03:00:13Z,2018-09-01T03:00:39Z,394,2
395,2018-06-09T04:33:43Z,2018-06-09T04:40:50Z,395,1
396,2018-03-17T23:36:28Z,2018-03-17T23:36:55Z,396,1
397,2018-08-14T13:18:33Z,2018-08-14T13:24:54Z,397,1
398,2017-11-12T00:05:13Z,2017-11-12T00:06:21Z,398,2
399,2018-09-03T03:22:13Z,2018-09-03T03:25:52Z,399,1
400,2018-05-24T06:16:54Z,2018-05-24T06:18:36Z,400,2
401,2018-02-02T23:32:48Z,2018-02-02T23:36:23Z,401,1
402,2017-12-19T16:40:13Z,2017-12-19T16:44:33Z,402,1
403,2018-05-31T11:30:49Z,2018-05-31T11:33:36Z,403,1
404,2018-06-06T17:43:04Z,2018-06-06T17:50:58Z,404,1
405,2017-10-30T05:46:13Z,2017-10-30T05:48:08Z,405,1
406,2018-04-24T17:39:47Z,2018-04-24T17:43:27Z,406,2
407,2018-03-24T16:16:58Z,2018-03-24T16:23:50Z,407,1
408,2018-03-17T20:45:29Z,2018-03-17T20:50:26Z,408,1
409,2018-03-19T05:56:08Z,2018-03-19T06:00:51Z,409,1
410,2018-03-19T17:56:04Z,2018-03-19T17:56:22Z,410,2
411,2018-07-27T16:03:35Z,2018-07-27T16:11:15Z,411,1
412,2018-04-02T15:57:16Z,2018-04-02T16:04:56Z,412,2
413,2018-08-24T02:29:17Z,2018-08-24T02:35:02Z,413,1
414,2017-11-29T03:55:53Z,2017-11-29T03:56:58Z,414,2
415,2018-01-06T11:46:49Z,2018-01-06T11:51:58Z,415,1
416,2018-08-09T03:19:14Z,2018-08-09T03:20:10Z,416,2
417,2018-05-02T03:34:39Z,2018-05-02T03:37:50Z,417,1
418,2018-05-17T03:15:22Z,2018-05-17T03:19:27Z,418,2
419,2018-09-30T07:16:14Z,2018-09-30T07:23:40Z,419,1
420,2018-05-31T15:18:00Z,2018-05-31T15:21:45Z,420,1
421,2018-02-07T14:38:16Z,2018-02-07T14:39:48Z,421,1
422,2018-06-19T11:32:06Z,2018-06-19T11:34:17Z,422,1
423,2018-07-11T14:01:20Z,2018-07-11T14:07:51Z,423,1
424,2018-09-15T23:38:50Z,2018-09-15T23:40:53Z,424,2
425,2018-07-28T14:47:58Z,2018-07-28T14:53:26Z,425,1
426,2017-11-25T06:08:53Z,2017-11-25T06:12:27Z,426,1
427,2018-10-20T07:19:30Z,2018-10-20T07:19:35Z,427,1
428,2018-05-03T11:37:45Z,2018-05-03T11:38:02Z,428,2
429,2018-06-02T01:09:37Z,2018-06-02T01:12:35Z,429,1
430,2017-12-12T21:26:59Z,2017-12-12T21:30:03Z,430,2
431,2018-07-22T13:09:25Z,2018-07-22T13:11:07Z,431,1
432,2017-11-14T22:56:22Z,2017-11-14T22:58:31Z,432,1
433,2018-09-14T20:14:38Z,2018-09-14T20:20:48Z,433,1
434,2018-10-18T05:51:06Z,2018-10-18T05:51:49Z,434,2
435,2018-02-13T21:36:50Z,2018-02-13T21:37:17Z,435,1
436,2018-05-17T05:18:45Z,2018-05-17T05:23:44Z,436,2
437,2017-12-09T00:50:25Z,2017-12-09T00:52:29Z,437,1
438,2018-01-14T15:46:41Z,2018-01-14T15:50:46Z,438,1
439,2018-08-18T19:20:50Z,2018-08-18T19:23:17Z,439,1
440,2018-10-08T15:49:18Z,2018-10-08T15:57:11Z,440,2
441,2018-07-22T16:10:58Z,2018-07-22T16:12:09Z,441,1
442,2018-02-26T14:19:56Z,2018-02-26T14:25:03Z,442,1
443,2018-07-19T06:06:56Z,2018-07-19T06:10:41Z,443,1
444,2018-03-08T13:31:51Z,2018-03-08T13:37:49Z,444,1
445,2018-06-05T19:10:25Z,2018-06-05T19:16:32Z,445,1
446,2018-06-21T04:39:39Z,2018-06-21T04:44:00Z,446,1
447,2018-04-20T22:43:26Z,2018-04-20T22:48:32Z,447,1
448,2018-01-04T14:29:15Z,2018-01-04T14:30:20Z,448,2
449,2018-07-18T08:53:57Z,2018-07-18T08:54:57Z,449,1
450,2018-09-02T14:16:14Z,2018-09-02T14:23:16Z,450,2
451,2018-06-08T16:33:41Z,2018-06-08T16:39:44Z,451,1
452,2018-01-07T10:31:22Z,2018-01-07T10:32:54Z,452,2
453,2018-08-05T05:57:11Z,2018-08-05T06:04:55Z,453,1
454,2018-08-11T02:55:29Z,2018-08-11T02:56:00Z,454,2
455,2018-01-18T13:13:30Z,2018-01-18T13:15:36Z,455,1
456,2018-05-26T19:07:07Z,2018-05-26T19:09:24Z,456,1
457,2018-01-16T04:33:53Z,2018-01-16T04:40:39Z,457,1
458,2017-12-04T19:09:33Z,2017-12-04T19:10:54Z,458,1
459,2018-02-11T09:07:47Z,2018-02-11T09:10:05Z,459,1
460,2018-07-27T02:53:46Z,2018-07-27T02:54:37Z,460,2
461,2018-04-30T14:42:59Z,2018-04-30T14:50:11Z,461,1
462,2017-11-23T16:13:40Z,2017-11-23T16:20:26Z,462,1
463,2018-04-30T18:44:18Z,2018-04-30T18:48:03Z,463,1
464,2018-03-17T05:15:39Z,2018-03-17T05:19:07Z,464,2
465,2018-01-27T20:14:10Z,2018-01-27T20:20:41Z,465,1
466,2018-07-06T07:44:15Z,2018-07-06T07:52:03Z,466,1
467,2018-07-11T10:10:03Z,2018-07-11T10:14:31Z,467,1
468,2018-01-17T15:02:14Z,2018-01-17T15:06:29Z,468,2
469,2017-11-23T04:26:51Z,2017-11-23T04:27:26Z,469,1
470,2018-08-16T05:22:47Z,2018-08-16T05:27:20Z,470,2
471,2018-07-13T03:21:06Z,2018-07-13T03:28:38Z,471,1
472,2018-07-17T17:21:46Z,2018-07-17T17:25:33Z,472,1
473,2017-11-13T16:00:30Z,2017-11-13T16:05:05Z,473,1
474,2017-12-08T23:53:26Z,2017-12-08T23:54:26Z,474,2
475,2017-12-13T08:53:00Z,2017-12-13T08:58:53Z,475,1
476,2017-10-30T01:59:23Z,2017-10-30T02:02:51Z,476,2
477,2018-08-09T06:46:07Z,2018-08-09T06:52:16Z,477,1
478,2018-05-22T20:33:37Z,2018-05-22T20:34:30Z,478,1
479,2017-11-20T05:51:13Z,2017-11-20T05:56:23Z,479,1
480,2017-11-14T03:34:32Z,2017-11-14T03:35:26Z,480,2
481,2018-08-28T06:27:14Z,2018-08-28T06:28:40Z,481,1
482,2018-07-09T09:36:46Z,2018-07-09T09:41:07Z,482,2
483,2018-09-18T18:17:00Z,2018-09-18T18:19:57Z,483,1
484,2018-02-11T06:24:41Z,2018-02-11T06:30:05Z,484,2
485,2018-07-20T11:33:59Z,2018-07-20T11:37:57Z,485,1
486,2018-03-19T14:35:28Z,2018-03-19T14:40:01Z,486,2
487,2018-03-11T15:32:03Z,2018-03-11T15:32:13Z,487,1
488,2018-08-20T17:41:13Z,2018-08-20T17:42:15Z,488,2
489,2017-12-08T04:42:32Z,2017-12-08T04:42:52Z,489,1
490,2018-05-21T07:28:21Z,2018-05-21T07:32:45Z,490,2
491,2018-08-05T14:01:12Z,2018-08-05T14:02:29Z,491,1
492,2018-05-21T22:36:43Z,2018-05-21T22:39:55Z,492,2
493,2018-07-09T01:07:31Z,2018-07-09T01:15:13Z,493,1
494,2018-06-04T22:20:46Z,2018-06-04T22:22:26Z,494,2
495,2018-06-06T06:55:52Z,2018-06-06T06:58:25Z,495,1
496,2018-04-21T22:18:34Z,2018-04-21T22:18:52Z,496,2
497,2018-06-16T01:12:00Z,2018-06-16T01:17:08Z,497,1
498,2018-01-29T10:44:20Z,2018-01-29T10:46:18Z,498,1
499,2018-02-24T17:59:54Z,2018-02-24T18:05:04Z,499,1
500,2018-09-07T12:44:53Z,2018-09-07T12:51:44Z,500,1
501,2018-08-08T05:52:32Z,2018-08-08T05:59:49Z,501,1
502,2018-08-25T16:03:07Z,2018-08-25T16:05:17Z,502,2
503,2018-02-11T19:16:57Z,2018-02-11T19:21:45Z,503,1
504,2017-11-12T14:59:22Z,2017-11-12T15:06:18Z,504,2
505,2018-01-11T05:20:37Z,2018-01-11T05:27:08Z,505,1
506,2018-05-11T03:24:44Z,2018-05-11T03:25:15Z,506,2
507,2017-11-02T06:25:54Z,2017-11-02T06:29:44Z,507,1
508,2018-07-15T09:20:19Z,2018-07-15T09:21:37Z,508,1
509,2018-10-15T06:28:01Z,2018-10-15T06:29:39Z,509,1
510,2018-07-03T19:08:11Z,2018-07-03T19:12:17Z,510,2
511,2018-05-14T12:17:50Z,2018-05-14T12:19:43Z,511,1
512,2018-05-02T19:43:54Z,2018-05-02T19:44:13Z,512,2
513,2018-07-26T11:28:36Z,2018-07-26T11:36:33Z,513,1
514,2018-09-11T17:52:12Z,2018-09-11T17:55:04Z,514,1
515,2018-09-09T22:15:07Z,2018-09-09T22:19:13Z,515,1
516,2017-11-07T04:48:18Z,2017-11-07T04:51:41Z,516,2
517,2018-02-23T15:08:04Z,2018-02-23T15:11:58Z,517,1
518,2018-07-07T05:33:20Z,2018-07-07T05:35:50Z,518,1
519,2017-11-21T00:40:09Z,2017-11-21T00:42:54Z,519,1
520,2018-07-06T03:32:33Z,2018-07-06T03:39:11Z,520,2
521,2018-02-26T04:42:42Z,2018-02-26T04:44:41Z,521,1
522,2018-07-26T08:09:06Z,2018-07-26T08:15:15Z,522,2
523,2017-12-30T02:44:34Z,2017-12-30T02:46:45Z,523,1
524,2018-08-21T20:28:20Z,2018-08-21T20:33:57Z,524,1
525,2017-12-20T21:31:57Z,2017-12-20T21:34:28Z,525,1
526,2017-12-15T04:05:24Z,2017-12-15T04:06:24Z,526,1
527,2018-02-10T04:35:49Z,2018-02-10T04:43:44Z,527,1
528,2018-01-23T16:24:31Z,2018-01-23T16:30:19Z,528,2
529,2018-01-22T17:00:25Z,2018-01-22T17:03:49Z,529,1
530,2018-06-10T06:47:51Z,2018-06-10T06:48:07Z,530,2
531,2018-06-14T23:41:28Z,2018-06-14T23:43:20Z,531,1
532,2018-04-14T18:26:17Z,2018-04-14T18:32:21Z,532,1
533,2018-02-26T19:18:13Z,2018-02-26T19:21:17Z,533,1
534,2018-06-22T20:06:22Z,2018-06-22T20:11:10Z,534,1
535,2018-01-11T15:58:29Z,2018-01-11T16:01:37Z,535,1
536,2017-11-05T20:17:30Z,2017-11-05T20:18:09Z,536,1
537,2018-01-04T04:53:14Z,2018-01-04T04:54:12Z,537,1
538,2018-01-08T23:23:26Z,2018-01-08T23:24:53Z,538,2
539,2018-08-20T08:45:17Z,2018-08-20T08:50:02Z,539,1
540,2018-08-21T20:52:36Z,2018-08-21T20:58:16Z,540,1
541,2018-03-25T02:13:50Z,2018-03-25T02:14:56Z,541,1
542,2018-06-15T09:06:24Z,2018-06-15T09:07:19Z,542,1
543,2017-10-30T14:07:57Z,2017-10-30T14:08:01Z,543,1
544,2018-10-09T08:31:02Z,2018-10-09T08:31:57Z,544,2
545,2018-07-24T03:47:05Z,2018-07-24T03:53:56Z,545,1
546,2018-04-24T16:34:33Z,2018-04-24T16:36:58Z,546,1
547,2018-06-10T07:06:20Z,2018-06-10T07:06:49Z,547,1
548,2017-12-15T05:16:04Z,2017-12-15T05:21:10Z,548,1
549,2018-08-20T09:32:53Z,2018-08-20T09:37:39Z,549,1
550,2018-10-03T09:34:48Z,2018-10-03T09:41:01Z,550,1
551,2018-07-05T18:37:09Z,2018-07-05T18:40:30Z,551,1
552,2018-10-15T02:57:35Z,2018-10-15T03:04:01Z,552,1
553,2017-12-11T20:24:47Z,2017-12-11T20:27:09Z,553,1
554,2017-11-10T12:28:01Z,2017-11-10T12:33:12Z,554,1
555,2018-10-24T05:22:14Z,2018-10-24T05:29:54Z,555,1
556,2018-08-10T07:47:17Z,2018-08-10T07:52:47Z,556,2
557,2018-01-16T18:30:23Z,2018-01-16T18:33:36Z,557,1
558,2017-11-17T14:25:53Z,2017-11-17T14:30:29Z,558,1
559,2017-12-02T13:54:15Z,2017-12-02T13:55:33Z,559,1
560,2018-08-30T05:10:07Z,2018-08-30T05:13:53Z,560,1
561,2018-03-09T09:12:48Z,2018-03-09T09:16:04Z,561,1
562,2017-11-15T01:52:21Z,2017-11-15T01:58:13Z,562,1
563,2018-06-24T04:56:42Z,2018-06-24T05:01:33Z,563,1
564,2018-03-07T08:32:12Z,2018-03-07T08:39:06Z,564,1
565,2018-07-11T07:55:49Z,2018-07-11T07:59:24Z,565,1
566,2017-11-07T23:34:34Z,2017-11-07T23:39:41Z,566,1
567,2017-12-27T07:54:46Z,2017-12-27T08:01:20Z,567,1
568,2017-10-28T16:44:45Z,2017-10-28T16:49:16Z,568,1
569,2018-06-03T18:38:33Z,2018-06-03T18:44:27Z,569,1
570,2018-04-15T20:29:19Z,2018-04-15T20:35:03Z,570,1
571,2018-06-19T02:55:42Z,2018-06-19T02:56:00Z,571,1
572,2018-03-09T17:47:08Z,2018-03-09T17:50:24Z,572,2
573,2018-06-16T11:13:37Z,2018-06-16T11:15:47Z,573,1
574,2018-03-22T14:26:41Z,2018-03-22T14:31:09Z,574,1
575,2018-09-24T17:40:15Z,2018-09-24T17:43:09Z,575,1
576,2017-12-26T04:14:45Z,2017-12-26T04:18:59Z,576,1
577,2018-04-24T11:34:45Z,2018-04-24T11:37:10Z,577,1
578,2018-09-14T09:36:40Z,2018-09-14T09:40:12Z,578,2
579,2018-07-18T04:46:31Z,2018-07-18T04:49:08Z,579,1
580,2018-01-19T00:51:00Z,2018-01-19T00:58:11Z,580,2
581,2018-08-02T09:35:05Z,2018-08-02T09:41:59Z,581,1
582,2018-09-05T23:38:26Z,2018-09-05T23:42:59Z,582,1
583,2018-08-18T14:13:21Z,2018-08-18T14:20:49Z,583,1
584,2017-12-20T06:04:17Z,2017-12-20T06:09:53Z,584,2
585,2017-11-30T03:34:53Z,2017-11-30T03:41:57Z,585,1
586,2018-01-23T00:45:59Z,2018-01-23T00:46:13Z,586,2
587,2018-08-31T22:06:20Z,2018-08-31T22:13:08Z,587,1
588,2018-01-11T12:42:46Z,2018-01-11T12:49:25Z,588,1
589,2018-08-19T23:24:09Z,2018-08-19T23:25:17Z,589,1
590,2018-09-15T17:03:28Z,2018-09-15T17:10:18Z,590,1
591,2018-01-14T16:17:52Z,2018-01-14T16:24:02Z,591,1
592,2018-09-29T08:18:48Z,2018-09-29T08:20:39Z,592,1
593,2018-06-20T15:40:00Z,2018-06-20T15:41:02Z,593,1
594,2017-10-30T10:43:40Z,2017-10-30T10:48:13Z,594,1
595,2018-04-12T23:46:12Z,2018-04-12T23:48:02Z,595,1
596,2018-08-27T23:37:51Z,2018-08-27T23:40:57Z,596,2
597,2018-09-29T23:25:10Z,2018-09-29T23:31:47Z,597,1
598,2018-06-05T11:01:00Z,2018-06-05T11:06:32Z,598,1
599,2018-05-29T01:55:13Z,2018-05-29T01:56:24Z,599,1
600,2018-04-09T10:45:57Z,2018-04-09T10:53:41Z,600,1
601,2017-12-07T01:43:34Z,2017-12-07T01:46:43Z,601,1
602,2017-12-23T17:42:03Z,2017-12-23T17:44:27Z,602,2
603,2018-03-09T05:21:55Z,2018-03-09T05:25:11Z,603,1
604,2018-09-12T22:48:54Z,2018-09-12T22:53:24Z,604,1
605,2018-03-20T00:16:14Z,2018-03-20T00:21:16Z,605,1
606,2018-04-20T00:12:37Z,2018-04-20T00:12:47Z,606,2
607,2017-11-09T18:35:34Z,2017-11-09T18:36:53Z,607,1
608,2018-09-30T02:19:49Z,2018-09-30T02:27:35Z,608,2
609,2018-06-24T13:46:21Z,2018-06-24T13:53:48Z,609,1
610,2018-07-29T22:31:51Z,2018-07-29T22:37:01Z,610,1
611,2018-09-24T00:27:30Z,2018-09-24T00:30:45Z,611,1
612,2018-01-15T10:42:35Z,2018-01-15T10:43:09Z,612,1
613,2018-08-21T12:10:37Z,2018-08-21T12:17:22Z,613,1
614,2018-07-08T08:51:01Z,2018-07-08T08:51:19Z,614,2
615,2018-09-11T11:09:15Z,2018-09-11T11:10:28Z,615,1
616,2018-06-28T06:35:26Z,2018-06-28T06:39:56Z,616,2
617,2017-10-30T13:35:39Z,2017-10-30T13:38:11Z,617,1
618,2018-07-21T00:16:58Z,2018-07-21T00:24:05Z,618,1
619,2018-04-28T03:36:55Z,2018-04-28T03:40:32Z,619,1
620,2018-06-11T13:24:06Z,2018-06-11T13:32:03Z,620,2
621,2018-07-25T01:59:03Z,2018-07-25T02:03:32Z,621,1
622,2018-09-30T09:27:51Z,2018-09-30T09:31:42Z,622,2
623,2018-01-13T10:54:08Z,2018-01-13T10:55:04Z,623,1
624,2018-02-23T11:06:18Z,2018-02-23T11:07:33Z,624,2
625,2018-01-20T08:57:53Z,2018-01-20T08:59:03Z,625,1
626,2018-04-09T07:35:46Z,2018-04-09T07:38:04Z,626,2
627,2018-02-16T02:34:22Z,2018-02-16T02:35:31Z,627,1
628,2018-08-14T05:57:25Z,2018-08-14T05:58:59Z,628,2
629,2018-07-16T21:41:50Z,2018-07-16T21:44:38Z,629,1
630,2018-08-25T15:54:51Z,2018-08-25T15:59:51Z,630,2
631,2017-11-10T03:57:34Z,2017-11-10T03:58:46Z,631,1
632,2018-01-31T03:50:57Z,2018-01-31T03:56:06Z,632,1
633,2018-02-08T12:42:27Z,2018-02-08T12:42:58Z,633,1
634,2018-07-28T07:05:22Z,2018-07-28T07:11:08Z,634,1
635,2017-12-22T11:38:58Z,2017-12-22T11:40:47Z,635,1
636,2018-09-08T16:59:26Z,2018-09-08T17:03:45Z,636,2
637,2017-12-04T01:16:11Z,2017-12-04T01:19:48Z,637,1
638,2018-02-08T00:12:07Z,2018-02-08T00:17:24Z,638,2
639,2018-09-20T09:16:31Z,2018-09-20T09:18:04Z,639,1
640,2018-07-27T14:12:41Z,2018-07-27T14:17:03Z,640,2
641,2018-06-28T13:05:30Z,2018-06-28T13:05:47Z,641,1
642,2018-02-22T20:10:37Z,2018-02-22T20:11:32Z,642,1
643,2018-04-01T08:58:37Z,2018-04-01T09:02:12Z,643,1
644,2018-05-29T15:10:23Z,2018-05-29T15:14:36Z,644,2
645,2017-11-12T20:50:39Z,2017-11-12T20:51:46Z,645,1
646,2017-12-08T22:42:36Z,2017-12-08T22:43:40Z,646,2
647,2018-03-17T01:28:46Z,2018-03-17T01:32:11Z,647,1
648,2018-10-27T01:38:56Z,2018-10-27T01:46:17Z,648,1
649,2018-08-12T18:22:37Z,2018-08-12T18:25:15Z,649,1
650,2018-05-19T14:46:57Z,2018-05-19T14:52:26Z,650,1
651,2017-10-29T14:39:12Z,2017-10-29T14:41:42Z,651,1
652,2017-12-14T05:15:56Z,2017-12-14T05:21:08Z,652,2
653,2018-06-10T09:09:14Z,2018-06-10T09:09:20Z,653,1
654,2018-10-18T21:19:35Z,2018-10-18T21:23:16Z,654,2
655,2018-06-25T08:31:48Z,2018-06-25T08:37:59Z,655,1
656,2018-04-28T10:51:12Z,2018-04-28T10:52:44Z,656,2
657,2018-07-15T02:07:10Z,2018-07-15T02:09:03Z,657,1
658,2018-05-04T23:47:19Z,2018-05-04T23:52:51Z,658,2
659,2018-06-07T17:40:14Z,2018-06-07T17:44:36Z,659,1
660,2018-09-03T07:27:25Z,2018-09-03T07:31:20Z,660,1
661,2018-08-20T07:39:35Z,2018-08-20T07:40:24Z,661,1
662,2018-06-01T21:42:00Z,2018-06-01T21:44:55Z,662,2
663,2018-07-06T00:09:54Z,2018-07-06T00:15:52Z,663,1
664,2018-03-24T20:14:13Z,2018-03-24T20:20:23Z,664,2
665,2018-05-21T15:40:35Z,2018-05-21T15:42:11Z,665,1
666,2017-10-31T17:59:07Z,2017-10-31T18:06:23Z,666,1
667,2018-05-21T18:31:49Z,2018-05-21T18:39:07Z,667,1
668,2018-03-13T01:54:18Z,2018-03-13T01:57:08Z,668,2
669,2018-08-09T19:24:57Z,2018-08-09T19:29:13Z,669,1
670,2018-03-11T16:33:14Z,2018-03-11T16:39:13Z,670,2
671,2018-09-05T17:51:11Z,2018-09-05T17:52:30Z,671,1
672,2018-04-13T09:58:31Z,2018-04-13T09:59:01Z,672,2
673,2018-03-16T14:19:43Z,2018-03-16T14:22:20Z,673,1
674,2018-08-08T09:44:49Z,2018-08-08T09:48:51Z,674,2
675,2018-05-25T07:00:38Z,2018-05-25T07:07:29Z,675,1
676,2018-10-06T21:10:17Z,2018-10-06T21:11:21Z,676,1
677,2018-05-11T00:14:28Z,2018-05-11T00:22:10Z,677,1
678,2017-10-30T20:20:56Z,2017-10-30T20:27:11Z,678,2
679,2017-12-25T03:42:16Z,2017-12-25T03:42:46Z,679,1
680,2018-05-15T14:42:53Z,2018-05-15T14:48:21Z,680,2
681,2018-04-14T20:28:30Z,2018-04-14T20:34:39Z,681,1
682,2018-08-10T04:46:15Z,2018-08-10T04:49:34Z,682,1
683,2018-05-12T16:03:23Z,2018-05-12T16:07:45Z,683,1
684,2018-01-01T18:35:51Z,2018-01-01T18:43:10Z,684,2
685,2018-03-14T12:16:18Z,2018-03-14T12:19:55Z,685,1
686,2018-08-30T10:46:08Z,2018-08-30T10:48:06Z,686,2
687,2018-01-31T16:35:54Z,2018-01-31T16:37:49Z,687,1
688,2018-01-30T08:50:18Z,2018-01-30T08:50:34Z,688,1
689,2017-11-02T15:22:29Z,2017-11-02T15:26:31Z,689,1
690,2018-03-01T14:15:34Z,2018-03-01T14:23:00Z,690,1
691,2017-12-06T00:13:48Z,2017-12-06T00:18:28Z,691,1
692,2018-04-26T05:49:23Z,2018-04-26T05:54:16Z,692,1
693,2018-03-21T22:33:47Z,2018-03-21T22:34:06Z,693,1
694,2018-05-01T08:07:37Z,2018-05-01T08:14:00Z,694,1
695,2017-12-04T01:52:38Z,2017-12-04T01:56:02Z,695,1
696,2018-08-20T06:04:30Z,2018-08-20T06:12:26Z,696,1
697,2018-05-27T19:54:40Z,2018-05-27T19:57:07Z,697,1
698,2018-04-13T01:50:06Z,2018-04-13T01:57:34Z,698,1
699,2018-03-16T20:29:05Z,2018-03-16T20:31:36Z,699,1
700,2017-11-11T00:07:17Z,2017-11-11T00:13:53Z,700,1
701,2018-08-18T03:16:33Z,2018-08-18T03:22:48Z,701,1
702,2018-05-28T17:05:14Z,2018-05-28T17:07:29Z,702,2
703,2018-09-30T16:16:44Z,2018-09-30T16:19:02Z,703,1
704,2018-10-17T19:27:01Z,2018-10-17T19:29:25Z,704,1
705,2018-03-03T14:56:40Z,2018-03-03T14:57:06Z,705,1
706,2018-02-11T15:37:07Z,2018-02-11T15:42:42Z,706,1
707,2018-04-22T19:01:13Z,2018-04-22T19:06:13Z,707,1
708,2018-03-05T02:34:09Z,2018-03-05T02:36:50Z,708,1
709,2018-07-31T02:02:53Z,2018-07-31T02:07:46Z,709,1
710,2018-08-05T05:44:35Z,2018-08-05T05:49:44Z,710,2
711,2018-06-08T08:28:59Z,2018-06-08T08:35:39Z,711,1
712,2018-08-06T07:00:58Z,2018-08-06T07:06:36Z,712,2
713,2018-09-18T10:03:06Z,2018-09-18T10:08:20Z,713,1
714,2018-10-24T09:19:27Z,2018-10-24T09:21:26Z,714,1
715,2018-05-30T00:31:41Z,2018-05-30T00:39:38Z,715,1
716,2018-10-02T09:27:45Z,2018-10-02T09:32:04Z,716,2
717,2018-03-07T21:17:26Z,2018-03-07T21:21:31Z,717,1
718,2018-03-02T17:47:42Z,2018-03-02T17:53:27Z,718,1
719,2018-03-01T11:12:08Z,2018-03-01T11:17:53Z,719,1
720,2018-07-30T04:29:53Z,2018-07-30T04:30:25Z,720,2
721,2017-12-19T07:16:25Z,2017-12-19T07:24:09Z,721,1
722,2018-03-10T17:59:07Z,2018-03-10T18:06:53Z,722,2
723,2017-12-26T16:04:55Z,2017-12-26T16:09:34Z,723,1
724,2018-07-29T14:17:50Z,2018-07-29T14:18:33Z,724,1
725,2018-02-08T15:27:01Z,2018-02-08T15:31:56Z,725,1
726,2018-10-13T09:53:26Z,2018-10-13T09:55:33Z,726,2
727,2018-09-08T20:01:41Z,2018-09-08T20:06:09Z,727,1
728,2018-04-29T02:29:09Z,2018-04-29T02:30:13Z,728,2
729,2017-12-07T13:00:02Z,2017-12-07T13:06:01Z,729,1
730,2018-02-08T20:47:03Z,2018-02-08T20:47:12Z,730,2
731,2018-04-24T18:02:22Z,2018-04-24T18:06:50Z,731,1
732,2018-10-23T21:04:28Z,2018-10-23T21:04:52Z,732,1
733,2018-08-10T14:57:16Z,2018-08-10T15:02:07Z,733,1
734,2018-07-21T07:36:13Z,2018-07-21T07:43:49Z,734,1
735,2017-11-05T06:16:39Z,2017-11-05T06:19:44Z,735,1
736,2018-02-07T22:04:39Z,2018-02-07T22:11:54Z,736,2
737,2018-04-18T22:25:47Z,2018-04-18T22:30:53Z,737,1
738,2017-11-06T06:50:09Z,2017-11-06T06:51:13Z,738,1
739,2018-10-17T12:05:36Z,2018-10-17T12:08:28Z,739,1
740,2018-10-26T20:31:01Z,2018-10-26T20:38:58Z,740,2
741,2018-05-07T22:09:48Z,2018-05-07T22:11:00Z,741,1
742,2018-02-04T21:31:35Z,2018-02-04T21:38:27Z,742,2
743,2018-07-05T19:38:56Z,2018-07-05T19:40:34Z,743,1
744,2018-02-05T23:07:50Z,2018-02-05T23:11:56Z,744,1
745,2018-01-19T23:11:12Z,2018-01-19T23:14:46Z,745,1
746,2018-06-02T22:14:41Z,2018-06-02T22:19:55Z,746,1
747,2018-07-29T13:14:07Z,2018-07-29T13:18:07Z,747,1
748,2018-08-27T12:24:26Z,2018-08-27T12:30:18Z,748,1
749,2018-06-20T15:24:17Z,2018-06-20T15:26:50Z,749,1
750,2018-07-25T05:47:23Z,2018-07-25T05:49:28Z,750,2
751,2018-07-19T13:40:34Z,2018-07-19T13:44:24Z,751,1
752,2017-11-07T14:56:20Z,2017-11-07T14:57:33Z,752,2
753,2018-04-07T00:29:59Z,2018-04-07T00:35:14Z,753,1
754,2018-10-25T09:29:36Z,2018-10-25T09:35:58Z,754,1
755,2018-04-22T20:53:49Z,2018-04-22T20:56:42Z,755,1
756,2018-08-28T06:47:36Z,2018-08-28T06:51:27Z,756,2
757,2018-08-14T23:48:34Z,2018-08-14T23:53:15Z,757,1
758,2018-08-04T00:01:21Z,2018-08-04T00:01:39Z,758,1
759,2018-02-01T12:56:19Z,2018-02-01T13:03:29Z,759,1
760,2018-07-20T15:40:55Z,2018-07-20T15:47:54Z,760,1
761,2018-10-09T17:52:29Z,2018-10-09T17:55:24Z,761,1
762,2018-01-28T13:25:10Z,2018-01-28T13:32:15Z,762,1
763,2018-08-18T17:48:55Z,2018-08-18T17:50:34Z,763,1
764,2018-05-12T09:09:47Z,2018-05-12T09:13:10Z,764,2
765,2018-08-01T07:16:12Z,2018-08-01T07:23:21Z,765,1
766,2018-04-27T19:54:58Z,2018-04-27T20:00:38Z,766,1
767,2018-06-24T02:41:27Z,2018-06-24T02:42:26Z,767,1
768,2018-07-16T21:49:57Z,2018-07-16T21:56:50Z,768,2
769,2017-11-11T21:02:47Z,2017-11-11T21:03:46Z,769,1
770,2018-04-07T22:14:07Z,2018-04-07T22:17:21Z,770,2
771,2018-04-24T17:38:06Z,2018-04-24T17:38:12Z,771,1
772,2018-09-05T07:14:17Z,2018-09-05T07:20:18Z,772,2
773,2018-04-02T20:59:29Z,2018-04-02T21:00:53Z,773,1
