id,Data_Zamowienia,Data_Odebrania,Numer_zamowienia,Id_restauracji
387,2018-10-28T09:36:31Z,2018-10-28T09:41:41Z,387,2
388,2018-10-22T16:33:14Z,2018-10-22T16:38:05Z,388,1
389,2018-10-27T17:14:21Z,2018-10-27T17:14:58Z,389,2
390,2018-10-28T18:53:01Z,2018-10-28T18:53:11Z,390,2
391,2018-10-23T04:30:56Z,2018-10-23T04:33:08Z,391,1
392,2018-10-24T16:49:15Z,2018-10-24T16:54:19Z,392,2
393,2018-10-22T12:03:05Z,2018-10-22T12:07:30Z,393,2
394,2018-10-23T10:13:41Z,2018-10-23T10:17:23Z,394,1
395,2018-10-24T13:58:07Z,2018-10-24T14:04:40Z,395,2
396,2018-10-23T05:39:13Z,2018-10-23T05:44:03Z,396,1
397,2018-10-22T03:05:13Z,2018-10-22T03:05:55Z,397,1
398,2018-10-27T03:28:53Z,2018-10-27T03:36:28Z,398,2
399,2018-10-24T12:11:06Z,2018-10-24T12:15:38Z,399,2
400,2018-10-26T11:18:51Z,2018-10-26T11:20:15Z,400,1
401,2018-10-28T07:07:30Z,2018-10-28T07:13:05Z,401,2
402,2018-10-26T15:23:39Z,2018-10-26T15:26:55Z,402,1
403,2018-10-25T03:46:46Z,2018-10-25T03:47:31Z,403,1
404,2018-10-22T18:18:49Z,2018-10-22T18:20:34Z,404,2
405,2018-10-25T15:59:26Z,2018-10-25T16:01:27Z,405,1
406,2018-10-23T17:07:21Z,2018-10-23T17:08:12Z,406,1
407,2018-10-28T16:52:49Z,2018-10-28T16:59:44Z,407,2
408,2018-10-25T16:53:25Z,2018-10-25T16:57:06Z,408,1
409,2018-10-24T01:21:00Z,2018-10-24T01:27:06Z,409,1
410,2018-10-27T17:17:57Z,2018-10-27T17:21:44Z,410,2
411,2018-10-23T03:13:57Z,2018-10-23T03:15:29Z,411,1
412,2018-10-22T08:02:43Z,2018-10-22T08:05:25Z,412,1
413,2018-10-22T10:47:20Z,2018-10-22T10:47:25Z,413,2
414,2018-10-27T09:30:06Z,2018-10-27T09:32:59Z,414,2
415,2018-10-27T19:49:56Z,2018-10-27T19:52:51Z,415,1
416,2018-10-28T11:08:02Z,2018-10-28T11:10:13Z,416,2
417,2018-10-22T08:52:42Z,2018-10-22T08:59:42Z,417,2
418,2018-10-27T04:36:13Z,2018-10-27T04:42:28Z,418,1
419,2018-10-23T16:16:42Z,2018-10-23T16:16:57Z,419,2
420,2018-10-23T04:30:43Z,2018-10-23T04:36:52Z,420,2
421,2018-10-22T11:20:20Z,2018-10-22T11:24:05Z,421,1
422,2018-10-25T07:22:44Z,2018-10-25T07:23:21Z,422,2
423,2018-10-25T14:01:11Z,2018-10-25T14:08:11Z,423,1
424,2018-10-25T22:35:51Z,2018-10-25T22:38:30Z,424,1
425,2018-10-23T08:25:05Z,2018-10-23T08:29:12Z,425,2
426,2018-10-28T15:57:49Z,2018-10-28T15:59:27Z,426,2
427,2018-10-22T13:19:55Z,2018-10-22T13:24:32Z,427,1
428,2018-10-24T04:34:23Z,2018-10-24T04:34:25Z,428,2
429,2018-10-26T19:50:14Z,2018-10-26T19:57:06Z,429,1
430,2018-10-25T07:47:00Z,2018-10-25T07:53:31Z,430,1
431,2018-10-26T07:32:20Z,2018-10-26T07:36:19Z,431,2
432,2018-10-24T13:02:19Z,2018-10-24T13:05:14Z,432,2
433,2018-10-23T19:17:49Z,2018-10-23T19:18:25Z,433,1
434,2018-10-23T22:14:52Z,2018-10-23T22:18:09Z,434,2
435,2018-10-25T15:05:28Z,2018-10-25T15:12:02Z,435,2
436,2018-10-23T15:53:24Z,2018-10-23T16:01:07Z,436,1
437,2018-10-25T16:29:28Z,2018-10-25T16:29:42Z,437,2
438,2018-10-28T01:16:15Z,2018-10-28T01:19:12Z,438,1
439,2018-10-23T03:54:04Z,2018-10-23T03:54:33Z,439,1
440,2018-10-22T05:31:47Z,2018-10-22T05:36:02Z,440,2
441,2018-10-25T11:35:03Z,2018-10-25T11:35:09Z,441,2
442,2018-10-28T15:40:37Z,2018-10-28T15:48:27Z,442,1
443,2018-10-25T14:31:07Z,2018-10-25T14:35:47Z,443,2
444,2018-10-26T19:31:34Z,2018-10-26T19:34:55Z,444,1
445,2018-10-22T19:35:35Z,2018-10-22T19:36:17Z,445,1
446,2018-10-21T21:44:40Z,2018-10-21T21:46:45Z,446,2
447,2018-10-22T19:52:16Z,2018-10-22T19:57:09Z,447,2
448,2018-10-24T08:24:39Z,2018-10-24T08:28:39Z,448,1
449,2018-10-22T00:36:11Z,2018-10-22T00:37:10Z,449,2
450,2018-10-24T01:49:08Z,2018-10-24T01:56:06Z,450,2
451,2018-10-24T11:36:00Z,2018-10-24T11:42:16Z,451,1
452,2018-10-22T16:42:20Z,2018-10-22T16:48:43Z,452,2
453,2018-10-25T18:34:32Z,2018-10-25T18:37:07Z,453,1
454,2018-10-28T15:11:37Z,2018-10-28T15:14:30Z,454,1
455,2018-10-26T15:10:53Z,2018-10-26T15:13:17Z,455,2
456,2018-10-27T19:09:17Z,2018-10-27T19:10:31Z,456,2
457,2018-10-21T22:31:56Z,2018-10-21T22:34:54Z,457,1
458,2018-10-26T11:59:43Z,2018-10-26T12:07:36Z,458,2
459,2018-10-24T02:22:39Z,2018-10-24T02:24:04Z,459,1
460,2018-10-22T09:43:30Z,2018-10-22T09:48:43Z,460,1
461,2018-10-22T15:38:52Z,2018-10-22T15:38:57Z,461,2
462,2018-10-26T09:57:26Z,2018-10-26T10:00:02Z,462,2
463,2018-10-25T09:14:40Z,2018-10-25T09:22:12Z,463,1
464,2018-10-22T05:28:23Z,2018-10-22T05:35:50Z,464,2
465,2018-10-26T07:27:34Z,2018-10-26T07:35:33Z,465,1
466,2018-10-28T13:46:06Z,2018-10-28T13:53:37Z,466,1
467,2018-10-27T15:18:37Z,2018-10-27T15:21:09Z,467,2
468,2018-10-22T02:33:03Z,2018-10-22T02:35:46Z,468,2
469,2018-10-23T19:57:37Z,2018-10-23T19:59:46Z,469,1
470,2018-10-23T07:00:10Z,2018-10-23T07:05:03Z,470,2
471,2018-10-23T12:51:01Z,2018-10-23T12:57:50Z,471,2
472,2018-10-24T23:31:14Z,2018-10-24T23:38:21Z,472,1
473,2018-10-25T22:32:33Z,2018-10-25T22:35:53Z,473,2
474,2018-10-23T13:59:53Z,2018-10-23T14:00:55Z,474,2
475,2018-10-26T20:25:03Z,2018-10-26T20:32:57Z,475,1
476,2018-10-27T16:53:30Z,2018-10-27T16:59:00Z,476,2
477,2018-10-23T03:49:06Z,2018-10-23T03:56:47Z,477,1
478,2018-10-26T05:41:02Z,2018-10-26T05:44:23Z,478,1
479,2018-10-24T06:27:15Z,2018-10-24T06:28:01Z,479,2
480,2018-10-24T10:31:07Z,2018-10-24T10:31:36Z,480,2
481,2018-10-25T14:01:03Z,2018-10-25T14:05:57Z,481,1
482,2018-10-26T16:56:06Z,2018-10-26T17:03:08Z,482,2
483,2018-10-26T18:01:52Z,2018-10-26T18:07:12Z,483,1
484,2018-10-27T03:55:04Z,2018-10-27T03:58:06Z,484,1
485,2018-10-27T04:14:58Z,2018-10-27T04:16:07Z,485,2
486,2018-10-22T07:35:39Z,2018-10-22T07:40:26Z,486,1
487,2018-10-28T06:52:54Z,2018-10-28T06:55:27Z,487,1
488,2018-10-24T16:05:58Z,2018-10-24T16:09:27Z,488,2
489,2018-10-25T20:24:34Z,2018-10-25T20:30:42Z,489,2
490,2018-10-28T14:59:31Z,2018-10-28T15:07:20Z,490,1
491,2018-10-22T18:24:16Z,2018-10-22T18:25:59Z,491,2
492,2018-10-28T13:09:49Z,2018-10-28T13:16:11Z,492,2
493,2018-10-23T02:00:13Z,2018-10-23T02:06:30Z,493,1
494,2018-10-24T10:00:21Z,2018-10-24T10:04:23Z,494,2
495,2018-10-22T10:49:42Z,2018-10-22T10:55:09Z,495,1
496,2018-10-27T07:35:17Z,2018-10-27T07:37:44Z,496,1
497,2018-10-23T02:54:35Z,2018-10-23T02:59:51Z,497,2
498,2018-10-25T07:50:22Z,2018-10-25T07:57:04Z,498,1
499,2018-10-24T16:51:44Z,2018-10-24T16:53:15Z,499,1
500,2018-10-28T12:17:38Z,2018-10-28T12:24:45Z,500,2
501,2018-10-23T06:05:45Z,2018-10-23T06:12:22Z,501,2
502,2018-10-24T12:03:14Z,2018-10-24T12:05:56Z,502,1
503,2018-10-22T23:26:06Z,2018-10-22T23:30:21Z,503,2
504,2018-10-25T10:45:50Z,2018-10-25T10:46:14Z,504,2
505,2018-10-22T06:04:18Z,2018-10-22T06:06:40Z,505,1
506,2018-10-28T07:08:35Z,2018-10-28T07:14:10Z,506,2
507,2018-10-22T16:36:28Z,2018-10-22T16:38:38Z,507,1
508,2018-10-22T11:59:11Z,2018-10-22T12:01:27Z,508,1
509,2018-10-24T05:47:36Z,2018-10-24T05:54:11Z,509,2
510,2018-10-22T03:08:43Z,2018-10-22T03:12:44Z,510,2
511,2018-10-22T08:25:01Z,2018-10-22T08:26:55Z,511,1
512,2018-10-22T14:16:05Z,2018-10-22T14:23:24Z,512,2
513,2018-10-28T05:29:18Z,2018-10-28T05:35:12Z,513,1
514,2018-10-24T05:30:01Z,2018-10-24T05:31:13Z,514,1
515,2018-10-25T03:14:36Z,2018-10-25T03:21:09Z,515,2
516,2018-10-27T09:34:51Z,2018-10-27T09:35:38Z,516,1
517,2018-10-23T06:28:07Z,2018-10-23T06:33:14Z,517,1
518,2018-10-26T12:02:41Z,2018-10-26T12:04:55Z,518,2
519,2018-10-25T06:07:12Z,2018-10-25T06:10:30Z,519,2
520,2018-10-25T19:27:42Z,2018-10-25T19:33:54Z,520,1
521,2018-10-26T06:58:31Z,2018-10-26T07:00:47Z,521,2
522,2018-10-26T20:29:35Z,2018-10-26T20:37:24Z,522,2
523,2018-10-27T04:50:03Z,2018-10-27T04:53:11Z,523,1
524,2018-10-28T19:58:59Z,2018-10-28T20:00:00Z,524,2
525,2018-10-25T19:19:20Z,2018-10-25T19:27:00Z,525,2
526,2018-10-25T16:18:15Z,2018-10-25T16:20:38Z,526,1
527,2018-10-26T10:07:29Z,2018-10-26T10:14:38Z,527,2
528,2018-10-22T02:04:29Z,2018-10-22T02:09:56Z,528,2
529,2018-10-22T07:20:32Z,2018-10-22T07:23:29Z,529,1
530,2018-10-28T09:49:44Z,2018-10-28T09:53:38Z,530,2
531,2018-10-24T17:32:18Z,2018-10-24T17:38:45Z,531,1
532,2018-10-22T13:55:56Z,2018-10-22T13:57:46Z,532,1
533,2018-10-24T13:02:30Z,2018-10-24T13:06:29Z,533,2
534,2018-10-22T13:33:31Z,2018-10-22T13:34:00Z,534,2
535,2018-10-25T16:58:45Z,2018-10-25T17:05:13Z,535,1
536,2018-10-22T12:48:28Z,2018-10-22T12:52:03Z,536,2
537,2018-10-24T15:17:25Z,2018-10-24T15:21:33Z,537,1
538,2018-10-25T00:53:35Z,2018-10-25T00:59:37Z,538,1
539,2018-10-25T17:01:12Z,2018-10-25T17:04:30Z,539,2
540,2018-10-22T05:07:39Z,2018-10-22T05:12:19Z,540,1
541,2018-10-27T12:01:38Z,2018-10-27T12:05:54Z,541,1
542,2018-10-22T14:27:32Z,2018-10-22T14:31:11Z,542,2
543,2018-10-26T10:19:03Z,2018-10-26T10:22:53Z,543,1
544,2018-10-23T13:46:25Z,2018-10-23T13:49:09Z,544,1
545,2018-10-26T18:56:50Z,2018-10-26T19:03:04Z,545,2
546,2018-10-23T04:30:06Z,2018-10-23T04:31:58Z,546,1
547,2018-10-22T20:30:08Z,2018-10-22T20:36:27Z,547,1
548,2018-10-25T22:42:49Z,2018-10-25T22:50:47Z,548,2
549,2018-10-28T09:09:21Z,2018-10-28T09:12:53Z,549,2
550,2018-10-26T03:01:44Z,2018-10-26T03:03:29Z,550,1
551,2018-10-28T20:41:07Z,2018-10-28T20:47:38Z,551,2
552,2018-10-27T01:14:08Z,2018-10-27T01:16:08Z,552,2
553,2018-10-23T11:21:24Z,2018-10-23T11:25:13Z,553,1
554,2018-10-25T15:56:55Z,2018-10-25T15:58:01Z,554,2
555,2018-10-22T02:07:09Z,2018-10-22T02:10:28Z,555,1
556,2018-10-26T13:51:36Z,2018-10-26T13:59:18Z,556,1
557,2018-10-24T01:18:47Z,2018-10-24T01:22:10Z,557,2
558,2018-10-28T01:10:39Z,2018-10-28T01:18:35Z,558,1
559,2018-10-22T08:56:27Z,2018-10-22T08:56:42Z,559,1
560,2018-10-27T19:01:38Z,2018-10-27T19:06:43Z,560,2
561,2018-10-26T15:45:53Z,2018-10-26T15:52:43Z,561,1
562,2018-10-22T02:26:09Z,2018-10-22T02:31:41Z,562,1
563,2018-10-28T11:13:52Z,2018-10-28T11:17:27Z,563,2
564,2018-10-25T10:03:53Z,2018-10-25T10:10:10Z,564,2
565,2018-10-25T00:36:30Z,2018-10-25T00:40:07Z,565,1
566,2018-10-25T00:24:54Z,2018-10-25T00:27:21Z,566,2
567,2018-10-28T08:13:37Z,2018-10-28T08:20:02Z,567,2
568,2018-10-22T18:23:38Z,2018-10-22T18:24:25Z,568,1
569,2018-10-28T21:19:31Z,2018-10-28T21:23:13Z,569,2
570,2018-10-27T11:19:14Z,2018-10-27T11:24:00Z,570,1
571,2018-10-27T06:51:50Z,2018-10-27T06:58:18Z,571,1
572,2018-10-28T20:49:22Z,2018-10-28T20:51:43Z,572,2
573,2018-10-27T12:15:31Z,2018-10-27T12:20:01Z,573,1
574,2018-10-23T02:23:21Z,2018-10-23T02:28:52Z,574,1
575,2018-10-24T15:57:10Z,2018-10-24T16:01:10Z,575,2
576,2018-10-22T17:23:10Z,2018-10-22T17:25:33Z,576,1
577,2018-10-23T16:05:59Z,2018-10-23T16:12:49Z,577,1
578,2018-10-25T18:21:20Z,2018-10-25T18:22:05Z,578,2
579,2018-10-24T13:24:10Z,2018-10-24T13:31:55Z,579,2
580,2018-10-25T23:58:24Z,2018-10-26T00:04:40Z,580,1
581,2018-10-26T12:59:53Z,2018-10-26T13:02:59Z,581,2
582,2018-10-26T09:23:07Z,2018-10-26T09:25:30Z,582,2
583,2018-10-28T14:34:08Z,2018-10-28T14:35:07Z,583,1
584,2018-10-25T17:07:37Z,2018-10-25T17:14:44Z,584,2
585,2018-10-26T15:31:14Z,2018-10-26T15:39:12Z,585,1
586,2018-10-24T00:56:46Z,2018-10-24T01:03:05Z,586,1
587,2018-10-26T07:36:52Z,2018-10-26T07:43:19Z,587,2
588,2018-10-22T16:30:44Z,2018-10-22T16:31:45Z,588,1
589,2018-10-27T11:23:45Z,2018-10-27T11:31:30Z,589,1
590,2018-10-22T22:51:18Z,2018-10-22T22:54:25Z,590,2
591,2018-10-23T22:36:19Z,2018-10-23T22:41:26Z,591,2
592,2018-10-27T13:53:46Z,2018-10-27T13:57:14Z,592,1
593,2018-10-24T04:25:47Z,2018-10-24T04:28:44Z,593,2
594,2018-10-27T01:31:22Z,2018-10-27T01:38:34Z,594,1
595,2018-10-26T01:24:34Z,2018-10-26T01:27:06Z,595,1
596,2018-10-25T18:01:41Z,2018-10-25T18:03:48Z,596,2
597,2018-10-24T17:23:33Z,2018-10-24T17:24:40Z,597,2
598,2018-10-24T20:11:04Z,2018-10-24T20:17:49Z,598,1
599,2018-10-28T20:08:53Z,2018-10-28T20:09:12Z,599,2
600,2018-10-23T12:09:06Z,2018-10-23T12:10:14Z,600,2
601,2018-10-24T12:04:11Z,2018-10-24T12:06:53Z,601,1
602,2018-10-23T01:45:48Z,2018-10-23T01:46:22Z,602,2
603,2018-10-26T00:25:23Z,2018-10-26T00:32:39Z,603,1
604,2018-10-22T13:25:11Z,2018-10-22T13:30:37Z,604,1
605,2018-10-24T17:04:02Z,2018-10-24T17:08:23Z,605,2
606,2018-10-28T10:40:36Z,2018-10-28T10:47:30Z,606,1
607,2018-10-28T21:26:42Z,2018-10-28T21:26:44Z,607,1
608,2018-10-28T12:03:34Z,2018-10-28T12:07:39Z,608,2
609,2018-10-28T06:57:27Z,2018-10-28T06:59:31Z,609,1
610,2018-10-22T16:34:46Z,2018-10-22T16:39:47Z,610,1
611,2018-10-26T06:58:54Z,2018-10-26T07:05:43Z,611,2
612,2018-10-23T15:07:41Z,2018-10-23T15:12:09Z,612,1
613,2018-10-24T17:28:30Z,2018-10-24T17:36:29Z,613,1
614,2018-10-23T16:55:57Z,2018-10-23T16:57:11Z,614,2
615,2018-10-27T08:19:44Z,2018-10-27T08:27:12Z,615,2
616,2018-10-22T04:50:56Z,2018-10-22T04:54:58Z,616,1
617,2018-10-23T02:41:42Z,2018-10-23T02:44:30Z,617,2
618,2018-10-23T05:58:53Z,2018-10-23T06:03:35Z,618,1
619,2018-10-23T16:00:18Z,2018-10-23T16:07:20Z,619,1
620,2018-10-27T13:34:16Z,2018-10-27T13:39:41Z,620,2
621,2018-10-28T03:19:47Z,2018-10-28T03:24:52Z,621,2
622,2018-10-27T18:05:45Z,2018-10-27T18:07:07Z,622,1
623,2018-10-25T19:13:40Z,2018-10-25T19:14:33Z,623,2
624,2018-10-28T06:16:22Z,2018-10-28T06:18:51Z,624,2
625,2018-10-23T05:02:45Z,2018-10-23T05:09:55Z,625,1
626,2018-10-24T14:36:44Z,2018-10-24T14:36:45Z,626,2
627,2018-10-22T09:43:24Z,2018-10-22T09:50:16Z,627,2
628,2018-10-26T05:14:03Z,2018-10-26T05:15:49Z,628,1
629,2018-10-24T07:30:20Z,2018-10-24T07:37:57Z,629,2
630,2018-10-22T11:45:34Z,2018-10-22T11:46:39Z,630,1
631,2018-10-22T16:07:45Z,2018-10-22T16:14:22Z,631,1
632,2018-10-28T03:03:22Z,2018-10-28T03:09:44Z,632,2
633,2018-10-28T09:59:54Z,2018-10-28T10:01:00Z,633,2
634,2018-10-24T22:12:22Z,2018-10-24T22:19:17Z,634,1
635,2018-10-28T10:19:12Z,2018-10-28T10:23:29Z,635,2
636,2018-10-27T04:16:32Z,2018-10-27T04:22:00Z,636,1
637,2018-10-26T10:56:16Z,2018-10-26T10:58:08Z,637,1
638,2018-10-26T08:04:16Z,2018-10-26T08:07:01Z,638,2
639,2018-10-25T23:40:31Z,2018-10-25T23:44:52Z,639,1
640,2018-10-24T14:01:16Z,2018-10-24T14:04:44Z,640,1
641,2018-10-26T13:39:10Z,2018-10-26T13:39:37Z,641,2
642,2018-10-28T01:17:03Z,2018-10-28T01:22:35Z,642,1
643,2018-10-22T10:47:08Z,2018-10-22T10:48:10Z,643,1
644,2018-10-23T16:13:06Z,2018-10-23T16:15:39Z,644,2
645,2018-10-24T22:18:56Z,2018-10-24T22:23:11Z,645,2
646,2018-10-27T02:52:19Z,2018-10-27T02:55:46Z,646,1
647,2018-10-28T18:15:34Z,2018-10-28T18:15:47Z,647,2
648,2018-10-26T12:01:13Z,2018-10-26T12:07:35Z,648,2
649,2018-10-27T22:22:35Z,2018-10-27T22:23:39Z,649,1
650,2018-10-27T09:01:43Z,2018-10-27T09:02:23Z,650,2
651,2018-10-23T22:39:49Z,2018-10-23T22:42:49Z,651,2
652,2018-10-27T04:15:36Z,2018-10-27T04:15:43Z,652,1
653,2018-10-23T22:19:39Z,2018-10-23T22:20:31Z,653,2
654,2018-10-27T20:01:25Z,2018-10-27T20:05:28Z,654,1
655,2018-10-24T07:30:48Z,2018-10-24T07:33:14Z,655,1
656,2018-10-22T09:02:26Z,2018-10-22T09:09:41Z,656,2
657,2018-10-27T00:28:44Z,2018-10-27T00:30:53Z,657,2
658,2018-10-24T14:53:07Z,2018-10-24T14:57:02Z,658,1
659,2018-10-25T08:59:05Z,2018-10-25T09:03:56Z,659,2
660,2018-10-25T06:40:04Z,2018-10-25T06:46:05Z,660,1
661,2018-10-23T20:59:13Z,2018-10-23T21:03:34Z,661,1
662,2018-10-26T17:53:34Z,2018-10-26T18:01:31Z,662,2
663,2018-10-27T03:54:54Z,2018-10-27T04:00:30Z,663,1
664,2018-10-25T07:35:12Z,2018-10-25T07:41:05Z,664,1
665,2018-10-23T19:25:40Z,2018-10-23T19:31:24Z,665,2
666,2018-10-28T11:24:42Z,2018-10-28T11:30:04Z,666,1
667,2018-10-24T17:41:10Z,2018-10-24T17:46:38Z,667,1
668,2018-10-22T13:23:02Z,2018-10-22T13:28:35Z,668,2
669,2018-10-23T11:04:06Z,2018-10-23T11:11:52Z,669,1
670,2018-10-23T04:27:11Z,2018-10-23T04:33:42Z,670,1
671,2018-10-26T08:27:54Z,2018-10-26T08:28:10Z,671,2
672,2018-10-23T13:14:30Z,2018-10-23T13:19:49Z,672,2
673,2018-10-24T07:49:49Z,2018-10-24T07:53:12Z,673,1
674,2018-10-24T02:20:12Z,2018-10-24T02:23:59Z,674,2
675,2018-10-23T22:53:34Z,2018-10-23T22:54:55Z,675,1
676,2018-10-22T08:09:20Z,2018-10-22T08:13:07Z,676,1
677,2018-10-23T21:38:37Z,2018-10-23T21:45:26Z,677,2
678,2018-10-27T22:41:03Z,2018-10-27T22:49:02Z,678,1
679,2018-10-28T19:06:07Z,2018-10-28T19:09:15Z,679,1
680,2018-10-25T18:45:50Z,2018-10-25T18:47:38Z,680,2
681,2018-10-26T13:55:43Z,2018-10-26T14:00:02Z,681,1
682,2018-10-24T14:28:27Z,2018-10-24T14:32:01Z,682,1
683,2018-10-25T10:57:48Z,2018-10-25T11:00:15Z,683,2
684,2018-10-24T14:49:18Z,2018-10-24T14:54:35Z,684,1
685,2018-10-25T21:28:23Z,2018-10-25T21:36:00Z,685,1
686,2018-10-24T12:16:26Z,2018-10-24T12:23:32Z,686,2
687,2018-10-25T20:03:02Z,2018-10-25T20:09:13Z,687,1
688,2018-10-23T02:11:56Z,2018-10-23T02:12:31Z,688,1
689,2018-10-21T22:56:37Z,2018-10-21T23:01:12Z,689,2
690,2018-10-24T13:00:15Z,2018-10-24T13:02:56Z,690,1
691,2018-10-26T19:56:34Z,2018-10-26T19:59:13Z,691,1
692,2018-10-25T10:00:12Z,2018-10-25T10:04:12Z,692,2
693,2018-10-23T09:09:54Z,2018-10-23T09:16:37Z,693,1
694,2018-10-21T23:07:47Z,2018-10-21T23:08:32Z,694,1
695,2018-10-26T10:45:11Z,2018-10-26T10:48:39Z,695,2
696,2018-10-27T04:08:14Z,2018-10-27T04:14:10Z,696,2
697,2018-10-28T19:33:17Z,2018-10-28T19:37:46Z,697,1
698,2018-10-25T08:32:52Z,2018-10-25T08:33:55Z,698,2
699,2018-10-26T11:11:04Z,2018-10-26T11:16:28Z,699,2
700,2018-10-23T17:04:15Z,2018-10-23T17:08:33Z,700,1
701,2018-10-22T15:13:11Z,2018-10-22T15:16:28Z,701,2
702,2018-10-22T23:13:35Z,2018-10-22T23:15:53Z,702,2
703,2018-10-23T21:42:49Z,2018-10-23T21:44:40Z,703,1
704,2018-10-23T04:27:23Z,2018-10-23T04:33:39Z,704,2
705,2018-10-27T23:27:49Z,2018-10-27T23:34:22Z,705,2
706,2018-10-25T07:39:02Z,2018-10-25T07:40:48Z,706,1
707,2018-10-25T17:11:16Z,2018-10-25T17:16:51Z,707,2
708,2018-10-26T21:55:07Z,2018-10-26T22:00:12Z,708,2
709,2018-10-23T21:10:43Z,2018-10-23T21:14:37Z,709,1
710,2018-10-25T17:29:54Z,2018-10-25T17:32:00Z,710,2
711,2018-10-27T03:14:33Z,2018-10-27T03:20:21Z,711,2
712,2018-10-26T08:43:16Z,2018-10-26T08:49:13Z,712,1
713,2018-10-25T19:57:40Z,2018-10-25T20:01:34Z,713,2
714,2018-10-24T21:03:45Z,2018-10-24T21:07:07Z,714,1
715,2018-10-26T04:51:15Z,2018-10-26T04:58:44Z,715,1
716,2018-10-25T03:46:25Z,2018-10-25T03:52:27Z,716,2
717,2018-10-26T14:02:36Z,2018-10-26T14:05:54Z,717,1
718,2018-10-24T02:06:44Z,2018-10-24T02:07:25Z,718,1
719,2018-10-26T11:20:02Z,2018-10-26T11:21:15Z,719,2
720,2018-10-24T01:01:51Z,2018-10-24T01:04:33Z,720,2
721,2018-10-23T04:07:08Z,2018-10-23T04:10:52Z,721,1
722,2018-10-23T06:59:22Z,2018-10-23T07:05:49Z,722,2
723,2018-10-23T17:01:16Z,2018-10-23T17:07:58Z,723,2
724,2018-10-22T20:43:42Z,2018-10-22T20:48:03Z,724,1
725,2018-10-26T08:19:55Z,2018-10-26T08:27:44Z,725,2
726,2018-10-26T06:12:08Z,2018-10-26T06:18:16Z,726,1
727,2018-10-25T00:14:32Z,2018-10-25T00:16:52Z,727,1
728,2018-10-25T01:22:22Z,2018-10-25T01:26:41Z,728,2
729,2018-10-26T04:07:12Z,2018-10-26T04:09:45Z,729,1
730,2018-10-28T16:41:09Z,2018-10-28T16:48:52Z,730,1
731,2018-10-25T09:02:07Z,2018-10-25T09:04:18Z,731,2
732,2018-10-27T03:10:50Z,2018-10-27T03:11:53Z,732,2
733,2018-10-27T23:01:57Z,2018-10-27T23:08:44Z,733,1
734,2018-10-24T11:38:46Z,2018-10-24T11:42:42Z,734,2
735,2018-10-28T07:03:33Z,2018-10-28T07:07:24Z,735,2
736,2018-10-26T14:31:28Z,2018-10-26T14:38:13Z,736,1
737,2018-10-28T16:07:40Z,2018-10-28T16:08:21Z,737,2
738,2018-10-22T11:57:02Z,2018-10-22T12:01:04Z,738,2
739,2018-10-24T19:55:35Z,2018-10-24T20:00:54Z,739,1
740,2018-10-23T14:51:25Z,2018-10-23T14:53:38Z,740,2
741,2018-10-28T14:42:07Z,2018-10-28T14:49:29Z,741,2
742,2018-10-23T07:40:59Z,2018-10-23T07:43:34Z,742,1
743,2018-10-22T13:38:59Z,2018-10-22T13:44:35Z,743,2
744,2018-10-24T00:50:37Z,2018-10-24T00:58:33Z,744,2
745,2018-10-26T05:27:49Z,2018-10-26T05:31:49Z,745,1
746,2018-10-26T22:02:57Z,2018-10-26T22:06:34Z,746,2
747,2018-10-28T17:15:20Z,2018-10-28T17:21:14Z,747,2
748,2018-10-25T21:34:29Z,2018-10-25T21:36:53Z,748,1
749,2018-10-25T07:57:06Z,2018-10-25T08:02:53Z,749,2
750,2018-10-23T04:31:31Z,2018-10-23T04:35:18Z,750,2
751,2018-10-22T12:40:18Z,2018-10-22T12:44:51Z,751,1
752,2018-10-27T04:43:08Z,2018-10-27T04:49:06Z,752,2
753,2018-10-26T22:40:14Z,2018-10-26T22:47:21Z,753,1
754,2018-10-23T20:31:25Z,2018-10-23T20:38:01Z,754,1
755,2018-10-28T13:34:50Z,2018-10-28T13:37:22Z,755,2
756,2018-10-27T17:04:38Z,2018-10-27T17:11:13Z,756,1
757,2018-10-25T03:43:05Z,2018-10-25T03:49:54Z,757,1
758,2018-10-28T08:34:10Z,2018-10-28T08:41:34Z,758,2
759,2018-10-28T03:35:19Z,2018-10-28T03:40:45Z,759,1
760,2018-10-28T05:18:52Z,2018-10-28T05:24:49Z,760,1
761,2018-10-23T10:30:51Z,2018-10-23T10:35:45Z,761,2
762,2018-10-24T23:49:56Z,2018-10-24T23:51:15Z,762,1
763,2018-10-22T22:39:00Z,2018-10-22T22:41:26Z,763,1
764,2018-10-24T19:40:32Z,2018-10-24T19:44:19Z,764,2
765,2018-10-28T16:37:07Z,2018-10-28T16:41:03Z,765,1
766,2018-10-27T06:37:41Z,2018-10-27T06:44:46Z,766,1
767,2018-10-27T19:40:57Z,2018-10-27T19:42:28Z,767,2
768,2018-10-25T03:10:50Z,2018-10-25T03:16:30Z,768,2
769,2018-10-24T10:24:34Z,2018-10-24T10:27:30Z,769,1
770,2018-10-28T03:29:04Z,2018-10-28T03:29:05Z,770,2
771,2018-10-26T04:09:57Z,2018-10-26T04:16:57Z,771,1
772,2018-10-22T21:27:48Z,2018-10-22T21:34:50Z,772,1
773,2018-10-24T03:42:49Z,2018-10-24T03:49:31Z,773,2
